BookingID,vehicle_no,Origin_Location,Destination_Location,TRANSPORTATION_DISTANCE_IN_KM,day_of_week,month,delay_flag,lane_popularity,cost_weight,risk_score,driver_delay_rate,route_risk,confidence_score,idle_loss,is_return_trip,is_deadhead,efficiency_score,efficiency_label,is_peak_month,distance_category,lane_maturity,is_market,Market/Regular
AEIBK2027016,HR38T5124,"Jamalpur, Gurgaon, Haryana","Khorajnanoda, Ahmedabad, Gujarat",1000.0,5,8,0,0.21339578619233368,0.057504161936898696,0.38991449622298097,0.2,0.0,1.0,0.0,0,0,0.4975,Medium,0,2,2.1972245773362196,1,Regular
AEIBK2022624,HR38T7798,"Jamalpur, Gurgaon, Haryana","Khorajnanoda, Ahmedabad, Gujarat",1000.0,0,7,0,0.22749427972050223,0.057504161936898696,0.38418916344293014,0.2,0.0,1.0,0.0,0,0,0.5029,Medium,0,2,2.302585092994046,1,Regular
AEIBK2022136,HR38T8234,"Shive, Pune, Maharashtra","Sirohi, Jaipur, Rajasthan",1175.0,1,7,0,0.05056665881962136,0.047320292542954195,0.472073370596979,0.2,0.0,1.0,0.0,0,0,0.4302,Medium,0,2,0.6931471805599453,1,Regular
AEIBK2023870,HR38U2778,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,0,7,0,0.0875149330389394,0.008800422278475578,0.5716025733748089,0.2,0.0,1.0,0.37604508030480543,0,1,0.2326,Low,0,2,1.0986122886681098,1,Regular
AEIBK2024589,HR38U2778,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Dundahera, Gurgaon, Haryana",2203.0,5,8,0,0.0,0.013312602471613089,0.5868007918221446,0.0,0.0,1.0,0.0,0,1,0.2726,Low,0,2,0.0,1,Regular
AEIBK2025211,HR38U2778,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,5,8,0,0.11688181260255825,0.008800422278475578,0.5596768198978533,0.0,0.0,1.0,0.0,0,0,0.4249,Medium,0,2,1.3862943611198906,1,Regular
AEIBK1900524,HR38U5129,"Mathura Road Faridabad, Faridabad, Haryana","Sikohpur, Gurgaon, Haryana",56.0,3,10,1,0.0875149330389394,0.42468892951262405,0.5575859360562576,0.2,0.0,1.0,0.016433314276148952,0,1,0.4997,Medium,1,0,1.0986122886681098,1,Regular
AEIBK1904659,HR38U5129,"Atali, Faridabad, Haryana","Air Force, Gurgaon, Haryana",56.0,2,11,1,0.0,0.42468892951262405,0.5931253441405823,1.0,0.0,1.0,0.0,0,0,0.4663,Medium,1,0,0.0,1,Regular
AEIBK2023673,HR38U5679,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,4,7,0,0.14140956535862062,0.008800422278475578,0.5497162133554103,0.2,0.0,1.0,0.4240275312393989,0,1,0.2277,Low,0,2,1.6094379124341003,1,Regular
AEIBK2024427,HR38U5679,"Perukkaranai, Kanchipuram, Tamil Nadu","Baghthala, Rewari, Haryana",2400.0,4,7,0,0.0,0.009279759667663645,0.6048513069504636,0.0,0.0,1.0,0.3387843664996924,0,1,0.2358,Low,0,2,0.0,1,Regular
AEIBK2025084,HR38U5679,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,4,8,0,0.16257798266259593,0.008800422278475578,0.5411198173468511,0.0,0.0,1.0,0.6285470035033907,0,1,0.1973,Low,0,2,1.791759469228055,1,Regular
AEIBK2026840,HR38U5679,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,4,8,0,0.18127718834844692,0.008800422278475578,0.5335261567149395,0.0,0.0,1.0,0.0,0,0,0.4494,Medium,0,2,1.9459101490553132,1,Regular
AEIBK1900540,HR38U6017,"Mathura Road Faridabad, Faridabad, Haryana","Sikohpur, Gurgaon, Haryana",56.0,3,10,1,0.11688181260255825,0.42468892951262405,0.545660182579302,0.2,0.0,1.0,0.01888369281361052,0,1,0.5109,High,1,0,1.3862943611198906,1,Regular
AEIBK1910549,HR38U6017,"Mathura Road Faridabad, Faridabad, Haryana","Industrial Area Faridabad, Faridabad, Haryana",25.0,5,12,0,0.0,0.5970573629170478,0.38723722862682103,1.0,0.0,1.0,0.005636825780787238,0,1,0.1944,Low,1,0,0.0,1,Regular
AEIBK2012781,HR38U6017,"Mathura Road Faridabad, Faridabad, Haryana","Atali, Faridabad, Haryana",25.0,0,1,0,0.0,0.5970573629170478,0.38723722862682103,0.5,0.0,1.0,0.0,0,0,0.542,High,0,0,0.0,1,Regular
AEIBK2022091,HR38U6924,"Embalam, Pondicherry, Pondicherry","Jamalpur, Gurgaon, Haryana",2700.0,0,7,0,0.0,0.003937334442911944,0.6323394010545027,0.2,0.0,1.0,0.04603436618593163,0,0,0.4942,Medium,0,2,0.0,1,Regular
AEIBK2022664,HR38U6924,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,0,7,0,0.1980845091883423,0.008800422278475578,0.5267007817373064,0.0,0.0,1.0,0.0,0,1,0.3334,Low,0,2,2.0794415416798357,1,Regular
AEIBK2023008,HR38U6924,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Dundahera, Gurgaon, Haryana",2205.0,4,7,0,0.05056665881962136,0.013269199022735656,0.5664491603541798,0.0,0.0,1.0,0.0,0,1,0.289,Low,0,2,0.6931471805599453,1,Regular
AEIBK2023521,HR38U6924,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,3,7,0,0.21339578619233368,0.008800422278475578,0.5204829432171665,0.0,0.0,1.0,0.42642023586417394,0,1,0.266,Low,0,2,2.1972245773362196,1,Regular
AEIBK2024265,HR38U6924,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Dundahera, Gurgaon, Haryana",2203.0,3,7,0,0.0875149330389394,0.013312602471613089,0.55126138373782,0.0,0.0,1.0,0.3775005323050233,0,1,0.234,Low,0,2,1.0986122886681098,1,Regular
AEIBK2024983,HR38U6924,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,3,8,0,0.22749427972050223,0.008800422278475578,0.5147576104371157,0.0,0.0,1.0,0.0,0,0,0.4671,Medium,0,2,2.302585092994046,1,Regular
AEIBK2025759,HR38U8069,"Vellaripatti, Madurai, Tamil Nadu","Bilaspur Khurd, Gurgaon, Haryana",2553.0,2,8,0,0.0,0.0064479509749064134,0.6188702349435236,0.2,0.0,1.0,0.0,0,0,0.3775,Medium,0,2,0.0,1,Regular
AEIBK2022588,HR38U8209,"Shive, Pune, Maharashtra","Patil., Gurgaon, Haryana",1400.0,5,7,0,0.0,0.03698478953359083,0.5132243266036667,0.2,0.0,1.0,0.0,0,0,0.4048,Medium,0,2,0.0,1,Regular
AEIBK1903286,HR38V1615,"Okhla Industrial Estate, South Delhi, Delhi","Chandanhoola, South West Delhi, Delhi",25.0,3,10,1,0.3973731821408218,0.5970573629170478,0.8028242682312297,0.2,0.7892110439743705,0.21078895602562953,0.006404258000365558,0,1,0.3045,Low,1,0,3.367295829986474,1,Regular
AEIBK1905499,HR38V1615,"Okhla Industrial Estate, South Delhi, Delhi","Pragati Maidan Camp, Central Delhi, Delhi",25.0,2,11,0,0.3907364384422603,0.5970573629170478,0.4631463008886236,1.0,0.49513773715750886,0.5048622628424911,0.0,0,0,0.644,High,1,0,3.332204510175204,1,Regular
AEIBK1900550,HR38V2978,"Tehkhand, South Delhi, Delhi","N.S.I.T. Dwarka, South West Delhi, Delhi",34.0,3,10,1,0.3699094246552135,0.5304888175640986,0.677775224444953,0.2,0.49998990079375694,0.5000100992062431,0.006426763220593484,0,1,0.3086,Low,1,0,3.2188758248682006,1,Regular
AEIBK1901833,HR38V2978,"Okhla Industrial Estate, South Delhi, Delhi","Pragati Maidan Camp, Central Delhi, Delhi",25.0,5,10,1,0.3973731821408218,0.5970573629170478,0.6933083406510154,1.0,0.5580564809815919,0.4419435190184081,0.008062632893651417,0,1,0.6,High,1,0,3.367295829986474,1,Regular
AEIBK1910155,HR38V2978,"Okhla Industrial Estate, South Delhi, Delhi","N.S.I.T. Dwarka, South West Delhi, Delhi",34.0,3,12,0,0.2528416089094571,0.5304888175640986,0.5105575748650408,1.0,0.4752722713148785,0.5247277286851215,0.0,0,0,0.5798,High,1,0,2.4849066497880004,1,Regular
AEIBK1903237,HR38V3121,"Okhla Industrial Estate, South Delhi, Delhi","Pragati Maidan Camp, Central Delhi, Delhi",25.0,3,10,1,0.40387384612358784,0.5970573629170478,0.6898193431522273,0.2,0.5562642741317302,0.4437357258682698,0.007920124954756481,0,1,0.6026,High,1,0,3.4011973816621555,1,Regular
AEIBK1909221,HR38V3121,"Tehkhand, South Delhi, Delhi","Palam Airport, South West Delhi, Delhi",25.0,4,12,0,0.11688181260255825,0.5970573629170478,0.4494140291927827,1.0,0.2314205832994494,0.7685794167005506,0.0019674799814928365,0,1,0.3054,Low,1,0,1.3862943611198906,1,Regular
AEIBK1910131,HR38V3121,"Okhla Industrial Estate, South Delhi, Delhi","Amberhai, South West Delhi, Delhi",34.0,3,12,0,0.33951856548700526,0.5304888175640986,0.5825202222971578,0.5,0.7014579019749075,0.29854209802509246,0.0,0,1,0.3794,Medium,1,0,3.044522437723423,1,Regular
AEIBK1910152,HR38V3121,"Okhla Industrial Estate, South Delhi, Delhi","N.S.I.T. Dwarka, South West Delhi, Delhi",34.0,3,12,0,0.26437431852729837,0.5304888175640986,0.5097352769944753,0.3333333333333333,0.4834218321680216,0.5165781678319784,0.0,0,1,0.3872,Medium,1,0,2.5649493574615367,1,Regular
AEIBK1910700,HR38V3121,"Okhla Industrial Estate, South Delhi, Delhi","Palam Airport, South West Delhi, Delhi",25.0,0,12,0,0.44045109420226825,0.5970573629170478,0.5924928416153356,0.25,0.8107612096771087,0.18923879032289126,0.0,0,0,0.633,High,1,0,3.58351893845611,1,Regular
AEIBK2021002,HR38V3501,"Panruti, Kanchipuram, Tamil Nadu","S.F.S.Mansarovar, Jaipur, Rajasthan",160.0,5,6,1,0.0,0.24009318744775107,0.6026545500966491,0.2,0.0,1.0,0.03477652579766006,0,1,0.1613,Low,0,0,0.0,1,Regular
AEIBK2021976,HR38V3501,"Jamalpur, Gurgaon, Haryana","Pondur, Kanchipuram, Tamil Nadu",2400.0,5,7,0,0.0,0.009279759667663645,0.6048513069504636,1.0,0.0,1.0,0.0,0,1,0.1821,Low,0,2,0.0,1,Regular
AEIBK2022251,HR38V3501,"Embalam, Pondicherry, Pondicherry","Jamalpur, Gurgaon, Haryana",2700.0,2,7,0,0.05056665881962136,0.003937334442911944,0.6118045156258441,0.5,0.0,1.0,0.02636941110508831,0,0,0.4837,Medium,0,2,0.6931471805599453,1,Regular
AEIBK2022802,HR38V3501,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,2,7,0,0.24058968942707937,0.008800422278475578,0.5094396253409448,0.3333333333333333,0.0,1.0,0.47693553984550086,0,1,0.2211,Low,0,2,2.3978952727983707,1,Regular
AEIBK2023581,HR38V3501,"Embalam, Pondicherry, Pondicherry","Jamalpur, Gurgaon, Haryana",2700.0,3,7,0,0.0875149330389394,0.003937334442911944,0.596799992970178,0.25,0.0,1.0,0.0,0,0,0.4077,Medium,0,2,1.0986122886681098,1,Regular
AEIBK2012486,HR38V3788,"Mathura Road Faridabad, Faridabad, Haryana","Atali, Faridabad, Haryana",25.0,3,1,0,0.05056665881962136,0.5970573629170478,0.3667023431981625,0.2,0.0,1.0,0.0,0,0,0.5612,High,0,0,0.6931471805599453,1,Regular
AEIBK1904874,HR38V4315,"Okhla Industrial Estate, South Delhi, Delhi","N.S.I.T. Dwarka, South West Delhi, Delhi",34.0,3,11,0,0.27528649234832153,0.5304888175640986,0.5082609398207967,0.2,0.48966325003777905,0.5103367499622209,0.0,0,0,0.587,High,1,0,2.6390573296152584,1,Regular
AEIBK1900308,HR38V9183,"Mathura Road Faridabad, Faridabad, Haryana","Sikohpur, Gurgaon, Haryana",56.0,6,9,1,0.14140956535862062,0.42468892951262405,0.535699576036859,0.2,0.0,1.0,0.01865284505978387,0,1,0.5202,High,0,0,1.6094379124341003,1,Regular
AEIBK1910547,HR38V9183,"Mathura Road Faridabad, Faridabad, Haryana","Industrial Area Faridabad, Faridabad, Haryana",25.0,5,12,0,0.05056665881962136,0.5970573629170478,0.3667023431981625,1.0,0.0,1.0,0.004453426344061177,0,1,0.216,Low,1,0,0.6931471805599453,1,Regular
AEIBK2012484,HR38V9183,"Mathura Road Faridabad, Faridabad, Haryana","Atali, Faridabad, Haryana",25.0,3,1,0,0.0875149330389394,0.5970573629170478,0.3516978205424963,0.5,0.0,1.0,0.0,0,1,0.3358,Low,0,0,1.0986122886681098,1,Regular
AEIBK2012770,HR38V9183,"Mathura Road Faridabad, Faridabad, Haryana","Atali, Faridabad, Haryana",25.0,0,1,0,0.11688181260255825,0.5970573629170478,0.3397720670655408,0.3333333333333333,0.0,1.0,0.0,0,0,0.5865,High,0,0,1.3862943611198906,1,Regular
AEIBK2017529,HR38W0371,"Embalam, Pondicherry, Pondicherry","Jamalpur, Gurgaon, Haryana",2700.0,2,6,1,0.11688181260255825,0.003937334442911944,0.7879219186162332,0.2,0.0,1.0,0.9364687000691885,0,1,0.3783,Medium,0,2,1.3862943611198906,1,Regular
AEIBK2020210,HR38W0371,"Embalam, Pondicherry, Pondicherry","Jamalpur, Gurgaon, Haryana",2700.0,2,6,0,0.14140956535862062,0.003937334442911944,0.6948539165587325,1.0,0.25315718412118227,0.7468428158788177,0.5152314344837936,0,0,0.1935,Low,0,2,1.6094379124341003,1,Regular
AEIBK2020755,HR38W0371,"Jamalpur, Gurgaon, Haryana","Pondur, Kanchipuram, Tamil Nadu",2400.0,3,6,1,0.05056665881962136,0.009279759667663645,0.7873641006448157,0.5,0.0,1.0,0.0,0,1,0.2152,Low,0,2,0.6931471805599453,1,Regular
AEIBK2021210,HR38W0371,"Perukkaranai, Kanchipuram, Tamil Nadu","Baghthala, Rewari, Haryana",2400.0,1,6,1,0.05056665881962136,0.009279759667663645,0.7873641006448157,0.6666666666666666,0.0,1.0,0.027603281434150712,0,1,0.2002,Low,0,2,0.6931471805599453,1,Regular
AEIBK2021769,HR38W0371,"Jamalpur, Gurgaon, Haryana","Pondur, Kanchipuram, Tamil Nadu",2400.0,2,7,0,0.0875149330389394,0.009279759667663645,0.6641002029635392,0.75,0.20006906296267107,0.7999309370373289,0.4087721752127135,0,1,0.1537,Low,0,2,1.0986122886681098,1,Regular
AEIBK2022202,HR38W0371,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Baghthala, Rewari, Haryana",160.0,2,7,0,0.0,0.24009318744775107,0.3996068709736387,0.6,0.0,1.0,0.0378654986802755,0,1,0.1537,Low,0,0,0.0,1,Regular
AEIBK2023513,HR38W0371,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,3,7,0,0.2528416089094571,0.008800422278475578,0.5044641777095471,0.5,0.0,1.0,0.38100387739416536,0,1,0.2529,Low,0,2,2.4849066497880004,1,Regular
AEIBK2024206,HR38W0371,"Embalam, Pondicherry, Pondicherry","Jamalpur, Gurgaon, Haryana",2700.0,2,7,0,0.16257798266259593,0.003937334442911944,0.6937096849515141,0.42857142857142855,0.26888641952651215,0.7311135804734878,0.35492242943489855,0,0,0.425,Medium,0,2,1.791759469228055,1,Regular
AEIBK2024729,HR38W0371,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,1,8,0,0.26437431852729837,0.008800422278475578,0.49978079786574264,0.375,0.0,1.0,0.42647106877565494,0,1,0.2472,Low,0,2,2.5649493574615367,1,Regular
AEIBK2025242,HR38W0371,"Embalam, Pondicherry, Pondicherry","Jamalpur, Gurgaon, Haryana",2700.0,5,8,0,0.18127718834844692,0.003937334442911944,0.6916297047493454,0.3333333333333333,0.2805241092980348,0.7194758907019652,0.3852563004800205,0,0,0.4118,Medium,0,2,1.9459101490553132,1,Regular
AEIBK2026200,HR38W0371,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,1,8,0,0.27528649234832153,0.008800422278475578,0.4953494147286514,0.3,0.0,1.0,0.22117688700032306,1,0,0.5831,High,0,2,2.6390573296152584,1,Regular
AEIBK2026764,HR38W0371,"Singaperumalkoil, Kanchipuram, Tamil Nadu","Jamalpur, Gurgaon, Haryana",2240.0,3,8,0,0.0875149330389394,0.012518277977075554,0.5546515820106515,0.2727272727272727,0.0,1.0,0.0,0,0,0.4178,Medium,0,2,1.0986122886681098,1,Regular
WDSBKTP57759,HR38W0414,"Mathura Road Faridabad, Faridabad, Haryana","Palam Vihar, Gurgaon, Haryana",64.0,6,9,1,0.0,0.39782101099972456,0.5938583599833566,0.2,0.0,1.0,0.01426113825008304,0,1,0.1846,Low,0,0,0.0,1,Regular
AEIBK1900459,HR38W0414,"Dhatir, Faridabad, Haryana","Palam Vihar, Gurgaon, Haryana",78.0,1,10,1,0.0,0.3596331471765779,0.5951411377082118,1.0,0.0,1.0,0.0,0,1,0.2262,Low,1,0,0.0,1,Regular
AEIBK1900505,HR38W0414,"Mathura Road Faridabad, Faridabad, Haryana","Indir Mewat, Gurgaon, Haryana",36.0,1,10,1,0.05056665881962136,0.5181043755583589,0.5707579191049879,1.0,0.0,1.0,0.011141535328704105,0,1,0.5046,Medium,1,0,0.6931471805599453,1,Regular
AEIBK1904370,HR38W0414,"Dhatir, Faridabad, Haryana","Sikohpur, Gurgaon, Haryana",68.0,0,11,0,0.0,0.3859019470022821,0.3911771887817333,1.0,0.0,1.0,0.0,0,0,0.4989,Medium,1,0,0.0,1,Regular
AEIBK2020266,HR38W1423,"Jamalpur, Gurgaon, Haryana","Pondur, Kanchipuram, Tamil Nadu",2400.0,3,6,1,0.11688181260255825,0.009279759667663645,0.8700757866394359,0.2,0.2314205832994494,0.7685794167005506,0.04280221444258567,0,1,0.2473,Low,0,2,1.3862943611198906,1,Regular
AEIBK2020312,HR38W1423,"Perukkaranai, Kanchipuram, Tamil Nadu","Baghthala, Rewari, Haryana",2400.0,4,6,1,0.0875149330389394,0.009279759667663645,0.8671478820865498,1.0,0.20006906296267107,0.7999309370373289,0.568111239901013,0,1,0.0465,Low,0,2,1.0986122886681098,1,Regular
AEIBK2021295,HR38W1423,"Jagadambigainagar, Tiruvallur, Tamil Nadu","Jamalpur, Gurgaon, Haryana",2300.0,2,6,1,0.0,0.011267715795996475,0.7987362880387946,1.0,0.0,1.0,0.0,0,1,0.1539,Low,0,2,0.0,1,Regular
AEIBK2022187,HR38W1423,"Panruti, Kanchipuram, Tamil Nadu","Jaipur, Jaipur, Rajasthan",160.0,1,7,1,0.0,0.24009318744775107,0.6026545500966491,1.0,0.0,1.0,0.0,0,1,0.1845,Low,0,0,0.0,1,Regular
AEIBK2023128,HR38W1423,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,5,7,0,0.28565778316158313,0.008800422278475578,0.49113768167036626,1.0,0.0,1.0,0.18112524160825208,0,1,0.2684,Low,0,2,2.70805020110221,1,Regular
AEIBK2023550,HR38W1423,"Perukkaranai, Kanchipuram, Tamil Nadu","Baghthala, Rewari, Haryana",2400.0,3,7,0,0.11688181260255825,0.009279759667663645,0.6670281075164254,0.8,0.2314205832994494,0.7685794167005506,0.0,0,1,0.2217,Low,0,2,1.3862943611198906,1,Regular
AEIBK2024121,HR38W1423,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,2,7,0,0.2955534179655304,0.008800422278475578,0.4871191103095855,0.6666666666666666,0.0,1.0,0.0,0,1,0.3019,Low,0,2,2.772588722239781,1,Regular
AEIBK2024667,HR38W1423,"Embalam, Pondicherry, Pondicherry","Jamalpur, Gurgaon, Haryana",2700.0,0,8,0,0.1980845091883423,0.003937334442911944,0.6889279988212849,0.5714285714285714,0.289227911001971,0.710772088998029,0.0,0,0,0.5029,Medium,0,2,2.0794415416798357,1,Regular
AEIBK2025322,HR38W1423,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,5,8,0,0.3050274843235203,0.008800422278475578,0.4832717359378909,0.5,0.0,1.0,0.5769572393051482,0,1,0.1971,Low,0,2,2.833213344056216,1,Regular
AEIBK2026023,HR38W1423,"Perukkaranai, Kanchipuram, Tamil Nadu","Baghthala, Rewari, Haryana",2400.0,4,8,0,0.14140956535862062,0.009279759667663645,0.6859206489022039,0.4444444444444444,0.2923207367993045,0.7076792632006955,0.005288866242955162,0,1,0.2571,Low,0,2,1.6094379124341003,1,Regular
AEIBK2026816,HR38W1423,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,4,8,0,0.3141253310899868,0.008800422278475578,0.47957714259599543,0.4,0.0,1.0,0.0,0,0,0.5001,Medium,0,2,2.8903717578961645,1,Regular
AEIBK2025639,HR38W1446,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,1,8,0,0.32288535531798723,0.008800422278475578,0.4760197374188817,0.2,0.0,1.0,0.5049091655542617,0,1,0.246,Low,0,2,2.9444389791664403,1,Regular
AEIBK2026452,HR38W1446,"Perukkaranai, Kanchipuram, Tamil Nadu","Baghthala, Rewari, Haryana",2400.0,4,8,0,0.16257798266259593,0.009279759667663645,0.6948523901915834,0.0,0.32931726330194294,0.670682736698057,0.4194885166153132,0,1,0.2304,Low,0,2,1.791759469228055,1,Regular
AEIBK2027494,HR38W1446,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,2,8,0,0.33134035455111566,0.008800422278475578,0.47258620147633457,0.0,0.0,1.0,0.0,0,0,0.5066,Medium,0,2,2.995732273553991,1,Regular
AEIBK2025226,HR38W1637,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,5,8,0,0.33951856548700526,0.008800422278475578,0.469265067976513,0.2,0.0,1.0,0.0,0,0,0.5098,High,0,2,3.044522437723423,1,Regular
AEIBK2020731,HR38W1650,"Embalam, Pondicherry, Pondicherry","Jamalpur, Gurgaon, Haryana",2700.0,2,6,1,0.21339578619233368,0.003937334442911944,0.8888498827751815,0.2,0.2957542669882964,0.7042457330117036,0.0,0,0,0.512,High,0,2,2.1972245773362196,1,Regular
AEIBK2021525,HR38W1650,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,5,6,1,0.34744447244229437,0.008800422278475578,0.6690940730750907,1.0,0.0,1.0,0.0,0,1,0.2583,Low,0,2,3.091042453358316,1,Regular
AEIBK2021812,HR38W1650,"Perukkaranai, Kanchipuram, Tamil Nadu","Baghthala, Rewari, Haryana",2400.0,2,7,1,0.18127718834844692,0.009279759667663645,0.9023975936741742,1.0,0.3548380495887232,0.6451619504112768,0.0,0,1,0.1865,Low,0,2,1.9459101490553132,1,Regular
AEIBK2022434,HR38W1650,"Jamalpur, Gurgaon, Haryana","Pondur, Kanchipuram, Tamil Nadu",2400.0,4,7,1,0.14140956535862062,0.009279759667663645,0.8889683280252146,1.0,0.2923207367993045,0.7076792632006955,0.43449225258353324,0,1,0.101,Low,0,2,1.6094379124341003,1,Regular
AEIBK2022923,HR38W1650,"Perukkaranai, Kanchipuram, Tamil Nadu","Baghthala, Rewari, Haryana",2400.0,3,7,1,0.1980845091883423,0.009279759667663645,0.921247184409277,1.0,0.4090300343558258,0.5909699656441743,0.0,0,1,0.1878,Low,0,2,2.0794415416798357,1,Regular
AEIBK2023514,HR38W1650,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,3,7,1,0.3551394442519278,0.008800422278475578,0.8104127771329356,1.0,0.30487616859697014,0.6951238314030299,0.48031094136224,0,1,0.1441,Low,0,2,3.1354942159291497,1,Regular
AEIBK2024368,HR38W1650,"Embalam, Pondicherry, Pondicherry","Jamalpur, Gurgaon, Haryana",2700.0,3,7,0,0.22749427972050223,0.003937334442911944,0.7283710015793228,1.0,0.3976883776277101,0.60231162237229,0.0,0,0,0.4658,Medium,0,2,2.302585092994046,1,Regular
AEIBK2024978,HR38W1650,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,3,8,0,0.3626222415197309,0.008800422278475578,0.6585756515118943,0.8571428571428571,0.41937978027526407,0.5806202197247359,0.0,1,0,0.5303,High,0,2,3.1780538303479458,1,Regular
AEIBK2025393,HR38W1650,"Singaperumalkoil, Kanchipuram, Tamil Nadu","Jamalpur, Gurgaon, Haryana",2240.0,0,8,0,0.11688181260255825,0.012518277977075554,0.5427258285336959,0.75,0.0,1.0,0.0033174634818371627,1,0,0.4986,Medium,0,2,1.3862943611198906,1,Regular
AEIBK2026001,HR38W1650,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,1,8,0,0.3699094246552135,0.008800422278475578,0.6548901661357813,0.6666666666666666,0.41784700700199406,0.5821529929980059,0.0,0,0,0.4818,Medium,0,2,3.2188758248682006,1,Regular
AEIBK2024562,HR38W2936,"Jamalpur, Gurgaon, Haryana","Singaperumalkoil, Kanchipuram, Tamil Nadu",2425.0,5,8,0,0.377015685109107,0.008800422278475578,0.651221803593264,0.2,0.41619529819909373,0.5838047018009063,0.6180906906898396,0,1,0.2144,Low,0,2,3.258096538021482,1,Regular
